logic,rule_category,rule,problem,query,answer
propositional,equivalent,conditional laws,inference,"Consider the following premises: If David climbs a mountain, then it is windy. Can we infer the following from them? Answer yes or no: David is not climbing a mountain or it is windy.",yes
propositional,equivalent,conditional laws,inference,"Consider the following premises: If William were curious, then Mary is excited. Can we infer the following from them? Answer yes or no: William is not curious or Mary is excited.",yes
propositional,equivalent,conditional laws,inference,"Consider the following premises: If Charles were a lawyer, then it is cloudy. Can we infer the following from them? Answer yes or no: Charles is not a lawyer or it is cloudy.",yes
propositional,equivalent,conditional laws,inference,"Consider the following premises: If Elisabeth were a taxi driver, then it is windy. Can we infer the following from them? Answer yes or no: Elisabeth is not a taxi driver or it is windy.",yes
propositional,equivalent,conditional laws,inference,"Consider the following premises: If it is overcast, then Michael is cooking. Can we infer the following from them? Answer yes or no: It is not overcast or Michael is cooking.",yes
propositional,equivalent,conditional laws,inference,"Consider the following premises: If Michael makes tea, then Robert is a writer. Can we infer the following from them? Answer yes or no: Michael is not making tea or Robert is a writer.",yes
propositional,equivalent,conditional laws,inference,"Consider the following premises: Elisabeth is not a politician or Linda is sad. Can we infer the following from them? Answer yes or no: If Elisabeth were a politician, then Linda is sad.",yes
propositional,equivalent,conditional laws,inference,"Consider the following premises: If Charles were a poet, then it is raining. Can we infer the following from them? Answer yes or no: Charles is not a poet or it is raining.",yes
propositional,equivalent,conditional laws,inference,"Consider the following premises: Sarah is not a bartender or William is running. Can we infer the following from them? Answer yes or no: If Sarah were a bartender, then William is running.",yes
propositional,equivalent,conditional laws,inference,"Consider the following premises: If it is windy, then Robert is listening to a song. Can we infer the following from them? Answer yes or no: It is not windy or Robert is listening to a song.",yes
propositional,equivalent,conditional laws,inference,"Consider the following premises: If Sarah were an office clerk, then Joseph is a scientist. Can we infer the following from them? Answer yes or no: Sarah is not an office clerk or Joseph is a scientist.",yes
propositional,equivalent,conditional laws,inference,"Consider the following premises: Mary is not an astronaut or it is late. Can we infer the following from them? Answer yes or no: If Mary were an astronaut, then it is late.",yes
propositional,equivalent,conditional laws,inference,"Consider the following premises: If it is overcast, then it is windy. Can we infer the following from them? Answer yes or no: It is not overcast or it is windy.",yes
propositional,equivalent,conditional laws,inference,"Consider the following premises: It is not snowing or it is sunny. Can we infer the following from them? Answer yes or no: If it snows, then it is sunny.",yes
propositional,equivalent,conditional laws,inference,"Consider the following premises: If Barbara were a server, then it is cold. Can we infer the following from them? Answer yes or no: Barbara is not a server or it is cold.",yes
propositional,equivalent,conditional laws,inference,"Consider the following premises: It is not late or Thomas is reading a book. Can we infer the following from them? Answer yes or no: If it is late, then Thomas is reading a book.",yes
propositional,equivalent,conditional laws,inference,"Consider the following premises: Charles is not sleeping or it is windy. Can we infer the following from them? Answer yes or no: If Charles sleeps, then it is windy.",yes
