logic,rule_category,rule,problem,query,answer
propositional,equivalent,De Morgan's laws,inference,Consider the following premises: Neither Susan is running nor Karen is excited. Can we infer the following from them? Answer yes or no: Susan is not running and Karen is not excited.,yes
propositional,equivalent,De Morgan's laws,inference,Consider the following premises: Neither Barbara is a writer nor Susan is playing a game. Can we infer the following from them? Answer yes or no: Barbara is not a writer and Susan is not playing a game.,yes
propositional,equivalent,De Morgan's laws,inference,Consider the following premises: The claim that it is windy and the claim that Linda is taking a plane cannot both be true. Can we infer the following from them? Answer yes or no: It is not windy or Linda is not taking a plane.,yes
propositional,equivalent,De Morgan's laws,inference,Consider the following premises: The claim that it is cold and the claim that it is raining cannot both be true. Can we infer the following from them? Answer yes or no: It is not cold or it is not raining.,yes
propositional,equivalent,De Morgan's laws,inference,Consider the following premises: The claim that Elisabeth is listening to a song and the claim that Karen is excited cannot both be true. Can we infer the following from them? Answer yes or no: Elisabeth is not listening to a song or Karen is not excited.,yes
propositional,equivalent,De Morgan's laws,inference,Consider the following premises: The claim that James is sad and the claim that Barbara is playing squash cannot both be true. Can we infer the following from them? Answer yes or no: James is not sad or Barbara is not playing squash.,yes
propositional,equivalent,De Morgan's laws,inference,Consider the following premises: Neither it is sunny nor it is cloudy. Can we infer the following from them? Answer yes or no: It is not sunny and it is not cloudy.,yes
propositional,equivalent,De Morgan's laws,inference,Consider the following premises: The claim that Richard is a sailor and the claim that it is raining cannot both be true. Can we infer the following from them? Answer yes or no: Richard is not a sailor or it is not raining.,yes
propositional,equivalent,De Morgan's laws,inference,Consider the following premises: The claim that it is cloudy and the claim that Barbara is poor cannot both be true. Can we infer the following from them? Answer yes or no: It is not cloudy or Barbara is not poor.,yes
propositional,equivalent,De Morgan's laws,inference,Consider the following premises: The claim that David is working and the claim that Sarah is driving a car cannot both be true. Can we infer the following from them? Answer yes or no: David is not working or Sarah is not driving a car.,yes
propositional,equivalent,De Morgan's laws,inference,Consider the following premises: The claim that Sarah is bored and the claim that Patricia is listening to a song cannot both be true. Can we infer the following from them? Answer yes or no: Sarah is not bored or Patricia is not listening to a song.,yes
propositional,equivalent,De Morgan's laws,inference,Consider the following premises: Neither Linda is poor nor Michael is a doctor. Can we infer the following from them? Answer yes or no: Linda is not poor and Michael is not a doctor.,yes
propositional,equivalent,De Morgan's laws,inference,Consider the following premises: Neither James is reading a book nor Susan is writing a letter. Can we infer the following from them? Answer yes or no: James is not reading a book and Susan is not writing a letter.,yes
propositional,equivalent,De Morgan's laws,inference,Consider the following premises: Neither Thomas is a scientist nor William is cooking. Can we infer the following from them? Answer yes or no: Thomas is not a scientist and William is not cooking.,yes
propositional,equivalent,De Morgan's laws,inference,Consider the following premises: Neither it is windy nor it is overcast. Can we infer the following from them? Answer yes or no: It is not windy and it is not overcast.,yes
propositional,equivalent,De Morgan's laws,inference,Consider the following premises: The claim that Michael is a doctor and the claim that Michael is a carpenter cannot both be true. Can we infer the following from them? Answer yes or no: Michael is not a doctor or Michael is not a carpenter.,yes
